uniqueid,lon,lat,event_start,p,literacyRate,workerPop_main,police_proximity,postal_proximity,hospital_proximity,university_proximity,college_proximity,school_proximity,police_density,postal_density,hospital_density,university_density,college_density,school_density
286042428,94.3667,25.1167,20140215,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
286089545,94.25,26,20140216,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
286091747,90.5833,26.2333,20140216,738804,0.426976537,0.073341841,0.469147525,0.77117678,0.384800443,0.095019601,0.420293158,0.466491455,0,0,0,0,0,0
286100057,93.95,24.8167,20140216,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
286105734,90.3333,25.5,20140216,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
286118325,92,24,20140216,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
286119837,89.9667,26.0333,20140216,1949258,0.195042741,0.116737377,0.721709966,0.8771696,0.605249571,0.148361842,0.641846148,0.716217842,0,0,0,0,0,0
286175395,92.7175,23.7244,20140217,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
286175398,92.9167,22.45,20140217,117894,0.348523061,0.418374291,0.908538856,0.976211323,0.9246692,0.940721436,0.92801279,0.908870104,0,0,0,0,0,0
286179322,94.25,26,20140217,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
286179323,93.55,24.9667,20140217,140651,0.433332568,0.653680777,0.196716386,0.522035063,0.198814595,0.46128365,0.19152995,0.168112224,0,0,0,0,0,0
286276121,94.3667,25.1167,20140217,183998,0.663199223,0.513874071,0.223558662,0.442756064,0.48015087,0.594466683,0.484692409,0.222886907,0,0,0,0,0,0
286311204,93.7333,25.9,20140218,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
286314327,92.7175,23.7244,20140218,400309,0.999473738,0.554627115,0.472576247,0.784196468,0.419505987,0.57694438,0.43552971,0.488490873,0,0,0,0,0,0
286316938,93,26,20140218,2823768,0.480460599,0.084634914,0.289037197,0.439736802,0.409896812,0.199266333,0.44254687,0.459415016,0,0,0,0,0,0
286343733,93.5,26,20140218,956313,0.416999529,0.133047222,0.264966482,0.378644089,0.380195123,0.258315026,0.387283231,0.274794427,0,0,0,0,0,0
286344405,93.95,24.8167,20140218,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
286346422,91.6333,25.5833,20140218,383461,0.592261316,0.438299744,0.243981921,0.665187603,0.087159528,0.063971213,0.235892308,0.098897752,0,0,0,0,0,0
286370822,92.9167,22.45,20140218,117894,0.348523061,0.418374291,0.908538856,0.976211323,0.9246692,0.940721436,0.92801279,0.908870104,0,0,0,0,0,0
286379786,90.5,25.5,20140218,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
286467977,92,24,20140219,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
286468869,94.25,26,20140219,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
286503003,91.7333,26.1833,20140219,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
286525324,90.3333,25.5,20140219,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
286539451,90.5,25.5,20140219,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
286562330,94.2667,26.1,20140219,166343,0.792091491,0.55181775,0.274896045,0.28700429,0.124497665,0.319316163,0.135347261,0.138134307,0,0,0,0,0,0
286671310,94.5833,26.7833,20140220,1151050,0.644036632,0.101046699,0.146921184,0.156469708,0.123550032,0.231479669,0.130490506,0.047511211,0,0,0,0,0,0
286671528,91.5,25.5,20140220,383461,0.592261316,0.438299744,0.297407343,0.691507898,0.137293874,0.10290498,0.280676634,0.154869472,0,0,0,0,0,0
286690885,90.3333,25.5,20140220,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
286704459,90.5,25.5,20140220,317917,0.512516953,0.130375822,0.589531831,0.833785348,0.488780995,0.279605484,0.522952334,0.554296319,0,0,0,0,0,0
286791810,94.9028,27.4817,20140221,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
286793474,91.7333,26.1833,20140221,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
286800419,92,24,20140221,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
286801688,90.2718,26.399,20140221,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
286824829,91.8167,26.1,20140221,258840,0.547530661,0.577487359,0.007468012,0.594465473,0.033235018,0.1363148,0.031183222,0.046831438,0.333333333,0,0.125,0,0.25,0
286825040,90.3333,25.5,20140221,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
286825112,90.6167,26.1667,20140221,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
286825114,90.6667,26.0333,20140221,1008183,0.378764513,0.113005046,0.441079803,0.770457166,0.35743847,0.152648472,0.393955656,0.438783561,0,0,0,0,0,0
286843727,92.7667,24.8667,20140221,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
286894589,93.9833,24.4833,20140221,422168,0.523230814,0.304273928,0.119307101,0.571008497,0.372471498,0.625982881,0.367026643,0.120886104,0,0,0,0,0,0
286935782,93,23,20140215,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
286937883,92.7667,24.8667,20140222,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
287044778,92.8,24.8167,20140223,1736617,0.622257013,0.113083744,0.001938072,0.613767312,0.004512503,0.321349577,0.004100854,0.003878139,1,0,0.625,0,0.25,0.047619048
287044834,92,24,20140223,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
287048717,92.7667,24.8667,20140223,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
287051566,93.6167,27.1,20140223,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
287058315,91.7333,26.1833,20140223,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
287129292,95.3333,28.0667,20140224,99214,0.483994634,0.381040484,0.114184399,0.095609783,0.124586597,0.106228422,0.15216704,0.11356402,0,0,0,0,0,0
287166165,91.8167,26.1,20140224,258840,0.547530661,0.577487359,0.007468012,0.594465473,0.033235018,0.1363148,0.031183222,0.046831438,0.333333333,0,0.125,0,0.25,0
287190806,93.95,24.8167,20140224,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
287282460,91.7333,26.1833,20140225,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
287285696,92.7667,24.8667,20140225,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
287285697,93.3333,26.8,20140225,1924110,0.378117239,0.191399984,0.095761352,0.319609043,0.145360252,0.125536867,0.305840227,0.34407356,0,0,0,0,0,0
287316103,93.9667,26.5167,20140225,1066888,0.583470069,0.252656565,0.130470887,0.259936819,0.117071367,0.179637063,0.123588773,0.139686243,0,0,0,0,0,0
287316105,95.3667,27.5,20140225,1327929,0.425228809,0.262338115,0.003670535,0.015229503,0,0.102798285,0.002325441,0.001373179,1,0,1,0,0.75,0.761904762
287326252,94.85,27.7333,20140225,112274,0.360258677,0.578260921,0.153408611,0.064488582,0.076890097,0.048510404,0.079372256,0.079424559,0,0,0,0,0,0
287387983,94.5,28,20140225,83448,0.306043086,0.279179792,0.297870628,0.137909568,0.221178489,0.152284689,0.224751041,0.243521495,0,0,0,0,0,0
287437285,91.7333,26.1833,20140225,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
287442299,91.7083,26.1667,20140226,1253938,0.812922813,0.29334266,0.017462296,0.605386089,0.012173823,0.161328886,0.019218999,0.020009208,0.333333333,0,0.375,0,0.25,0.142857143
287446763,93.4333,25.8333,20140226,956313,0.416999529,0.133047222,0.337231954,0.407677251,0.42543092,0.286869216,0.420721506,0.272598679,0,0,0,0,0,0
287469439,92.7667,24.8667,20140226,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
287475573,93.6167,27.1,20140226,176573,0.634654519,0.186618475,0.242697889,0.258536062,0.007166455,0.027884777,0.213669467,0.210372139,0,0,0.125,0,0,0
287527021,94.2167,26.75,20140226,1092256,0.679377015,0.232271243,0,0.201983836,0.004653374,0.15759232,0,0.002986787,1,0,0.375,0,1,0.19047619
287593657,93.1167,25.1667,20140226,214102,0.585525965,0.330463361,0.17171439,0.532232326,0.138932722,0.33509823,0.134589817,0.151081017,0,0,0,0,0,0
287599946,93,25.5,20140227,214102,0.585525965,0.330463361,0.304218058,0.4997244,0.266277226,0.281345501,0.26378346,0.295482222,0,0,0,0,0,0
287651306,92.8,26.6333,20140228,1924110,0.378117239,0.191399984,0.001741219,0.41036472,0.333563962,0.01453787,0.408521776,0.460150674,0.333333333,0,0,1,0,0
287674918,91.7889,26.1425,20140228,1253938,0.812922813,0.29334266,0.01061846,0.595292641,0.02270395,0.149551685,0.011657818,0.024915267,0.666666667,0,0.25,0,0.25,0.142857143
287691689,94.25,26,20140228,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
287695294,94.8333,26.8167,20140228,250260,0.167536566,0.800415064,0.165617416,0.129681347,0.191446739,0.271923538,0.21479788,0.100460329,0,0,0,0,0,0
287695295,94.9,26.7,20140228,250260,0.167536566,0.800415064,0.214992425,0.144829997,0.187259492,0.302056792,0.189328343,0.154883759,0,0,0,0,0,0
287695298,95.3333,28.0667,20140228,99214,0.483994634,0.381040484,0.114184399,0.095609783,0.124586597,0.106228422,0.15216704,0.11356402,0,0,0,0,0,0
287695306,92.35,27.4,20140228,83947,0.372574633,0.726754654,0.389812558,0.451131937,0.457837384,0.22857151,0.527822136,0.580255546,0,0,0,0,0,0
287785207,93.7333,25.9,20140228,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
287819403,91.7333,26.1833,20140301,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
287831610,95.7,28.7,20140301,8004,0.312307333,0.288772887,0.195088155,0.221156576,0.172730829,0.308848442,0.433049565,0.193866683,0,0,0,0,0,0
287923096,95.1736,27.4825,20140303,1326335,0.555260666,0.182041339,0.035725533,0,0.061368763,0.079694393,0.046750522,0.063844303,0.333333333,1,0,0,0,0
287923097,94.9028,27.4817,20140303,1326335,0.555260666,0.182041339,0.130861647,0.042770087,0.122125193,0.084288248,0.002918944,0.132127113,0,0,0,0,0.25,0
287944570,92,24,20140303,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
287951531,95.3667,27.5,20140303,1327929,0.425228809,0.262338115,0.003670535,0.015229503,0,0.102798285,0.002325441,0.001373179,1,0,1,0,0.75,0.761904762
288074097,91.275,23.8364,20140304,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
288074099,91.25,26.3333,20140304,1693622,0.306357096,0.090946734,0.209541592,0.66335823,0.162438681,0.241567723,0.193223379,0.209757025,0,0,0,0,0,0
288074105,91.5,23.9167,20140304,1725739,0.812502088,0.200374205,0.096255005,0.875675856,0.579079832,0.492262093,0.591565585,0.092800631,0,0,0,0,0,0
288123022,90.3333,25.5,20140304,643291,0.383024405,0.250981768,0.649967389,0.858146353,0.54014792,0.275137402,0.575049306,0.621128652,0,0,0,0,0,0
288226744,91.7333,26.1833,20140305,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
288228921,92.7667,24.8667,20140305,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
288256485,91.275,23.8364,20140305,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
288257833,93.95,24.8167,20140305,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
288260365,92.9167,25.0833,20140305,214102,0.585525965,0.330463361,0.115259734,0.564510243,0.106587441,0.298940484,0.10659306,0.118893874,0,0,0,0,0,0
288260366,92.35,24.8667,20140305,1228686,0.599474177,0,0.182503332,0.655399919,0.15994132,0.238342095,0.160539219,0.178586632,0,0,0,0,0,0
288261292,93,26,20140305,2823768,0.480460599,0.084634914,0.289037197,0.439736802,0.409896812,0.199266333,0.44254687,0.459415016,0,0,0,0,0,0
288292761,90.2718,26.399,20140305,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
288293229,95.3333,28.0667,20140305,99214,0.483994634,0.381040484,0.114184399,0.095609783,0.124586597,0.106228422,0.15216704,0.11356402,0,0,0,0,0,0
288293713,93,23,20140305,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
288415626,90.2718,26.399,20140306,887142,0.335042213,0.184710061,0.601431683,0.810873964,0.503328429,0.018275487,0.537716072,0.597244609,0,0,0,0.2,0,0
288458260,93.95,24.8167,20140306,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
288541543,93.4667,26.6,20140307,1066888,0.583470069,0.252656565,0.023878974,0.3166044,0.195411482,0.159144222,0.265350232,0.298814609,0.333333333,0,0,0,0,0
288569849,90.6167,26.1667,20140307,1008183,0.378764513,0.113005046,0.455511069,0.769871399,0.371805168,0.114765916,0.407785472,0.453024474,0,0,0,0,0,0
288586742,94.1167,25.6667,20140307,267988,0.742122292,0.531499302,0.410880364,0.366916464,0.295730979,0.425453337,0.304376413,0.013246088,0,0,0,0,0,0.047619048
288595135,93,23,20140307,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
288679269,94.25,26,20140308,267988,0.742122292,0.531499302,0.319390838,0.303904585,0.158491861,0.344056951,0.168282154,0.14917961,0,0,0,0,0,0
288679548,93.9167,24.8333,20140308,456113,0.675304268,0.296262499,0.040646392,0.516426957,0.322741667,0.564133026,0.316010238,0.021219727,0,0,0,0,0,0.047619048
288702117,93.7333,25.9,20140308,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
288709126,92,24,20140308,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
288744509,93.95,24.8167,20140308,456113,0.675304268,0.296262499,0.027273353,0.517043456,0.334737084,0.573993151,0.328068429,0.019151474,0.333333333,0,0,0,0,0.142857143
288882829,92,24,20140310,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
288890370,92.7667,24.8667,20140310,1736617,0.622257013,0.113083744,0.017555065,0.610179917,0.016850356,0.305126638,0.016426292,0.021085949,0.666666667,0,0.625,0,0.25,0.047619048
289009052,92,24,20140311,378230,0.752075849,0.179403833,0.303576969,0.810651799,0.421692738,0.45805413,0.436558599,0.298289734,0,0,0,0,0,0
289010393,91.7333,26.1833,20140311,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
289011676,94.5333,26.3333,20140311,194622,0.871979786,0.66967354,0.212076719,0.229227809,0.001531724,0.300085945,0.005161911,0.003025533,0,0,0.5,0,0.25,0.428571429
289039708,93,23,20140311,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
289063510,91.5,23.9167,20140311,1725739,0.812502088,0.200374205,0.096255005,0.875675856,0.579079832,0.492262093,0.591565585,0.092800631,0,0,0,0,0,0
289063511,94.5167,25.9667,20140311,140757,0.742698583,0.456649983,0.355615038,0.290350159,0.140153772,0.383120635,0.143532941,0.158009004,0,0,0,0,0,0
289075417,93.7333,25.9,20140311,378811,0.733086974,0.320016426,0.334737295,0.366484874,0.324410119,0.320329285,0.336591003,0.171857554,0,0,0,0,0,0
289123144,93.3833,23.6833,20140311,125745,0.959298017,0.820215393,0.519827319,0.741353884,0.469925585,0.670171093,0.457442581,0.512180876,0,0,0,0,0,0
289163783,91.7889,26.1425,20140312,1253938,0.812922813,0.29334266,0.01061846,0.595292641,0.02270395,0.149551685,0.011657818,0.024915267,0.666666667,0,0.25,0,0.25,0.142857143
289163784,91.7333,26.1833,20140312,1253938,0.812922813,0.29334266,0.005069589,0.600481798,0.001222717,0.164136291,0.011323447,0.007749201,0.666666667,0,0.375,0,0.25,0.142857143
289164027,91.25,26.3333,20140312,1693622,0.306357096,0.090946734,0.209541592,0.66335823,0.162438681,0.241567723,0.193223379,0.209757025,0,0,0,0,0,0
289167530,91,26.3167,20140312,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
289168801,93,23,20140312,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
289311828,91,26.3167,20140313,1693622,0.306357096,0.090946734,0.305732232,0.70254271,0.243813951,0.179629416,0.277259972,0.30489282,0,0,0,0,0,0
289340268,94.25,26.2833,20140313,166343,0.792091491,0.55181775,0.192143278,0.260820559,0.09501349,0.270163175,0.107564384,0.100510565,0,0,0,0,0,0
289344493,93.7667,24.5,20140313,237399,0.551327726,0.311203943,0.141206381,0.581286193,0.298135703,0.575666514,0.291813031,0.139515141,0,0,0,0,0,0
289344597,91.275,23.8364,20140313,1725739,0.812502088,0.200374205,0.000281434,0.911476814,0.66390666,0.529687903,0.675946226,0,1,0,0,0,0,0.19047619
289361097,93,23,20140313,161428,0.815820352,0.629513031,0.797728797,0.879494765,0.709516437,0.79780973,0.709145046,0.79252474,0,0,0,0,0,0
